ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9NR56|MBNL1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9NXV6|CARF_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9P270|SLAI2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9UGP4|LIMD1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9UHF7|TRPS1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9ULH7|MKL2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9ULM3|YETS2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9UNF1|MAGD2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9UQ35|SRRM2_HUMAN,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9Y281|COF2_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9Y2V2|CHSP1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9Y3C6|PPIL1_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9Y520|PRC2C_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1A11,sp|Q9Y5A9|YTHD2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P04083|ANXA1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P05204|HMGN2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P06733|ENOA_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P07108|ACBP_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P07195|LDHB_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P10809|CH60_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P14174|MIF_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P23528|COF1_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P31949|S10AB_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P50454|SERPH_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P60174|TPIS_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P62328|TYB4_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|P63313|TYB10_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|Q14019|COTL1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|Q86UA1|PRP39_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B01,sp|Q9C0H5|RHG39_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|A6NDG6|PGP_HUMAN,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00151|PDLI1_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00154|BACH_HUMAN,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00469|PLOD2_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00560|SDCB1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00625|PIR_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O00754|MA2B1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O14545|TRAD1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O14737|PDCD5_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O14772|FPGT_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O14974|MYPT1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O15027|SC16A_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O43175|SERA_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O43294|TGFI1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O43491|E41L2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O43593|HAIR_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O60462|NRP2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O60493|SNX3_HUMAN,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O60664|PLIN3_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O60701|UGDH_HUMAN,34
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O60885|BRD4_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75113|N4BP1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75223|GGCT_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75334|LIPA2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75351|VPS4B_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75368|SH3L1_HUMAN,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75369|FLNB_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75396|SC22B_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75521|ECI2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75554|WBP4_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75608|LYPA1_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O75937|DNJC8_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O94875|SRBS2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O94888|UBXN7_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95336|6PGL_HUMAN,49
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95394|AGM1_HUMAN,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95433|AHSA1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95571|ETHE1_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95630|STABP_HUMAN,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95817|BAG3_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95831|AIFM1_HUMAN,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|O95865|DDAH2_HUMAN,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P00387|NB5R3_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P00390|GSHR_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P00441|SODC_HUMAN,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P00491|PNPH_HUMAN,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P00492|HPRT_HUMAN,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P02787|TRFE_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P04080|CYTB_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P04083|ANXA1_HUMAN,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P04264|K2C1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P04406|G3P_HUMAN,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P04792|HSPB1_HUMAN,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P05091|ALDH2_HUMAN,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P06733|ENOA_HUMAN,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07108|ACBP_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07195|LDHB_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07203|GPX1_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07339|CATD_HUMAN,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07355|ANXA2_HUMAN,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07602|SAP_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07737|PROF1_HUMAN,152
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07738|PMGE_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P07741|APT_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P08397|HEM3_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09211|GSTP1_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09382|LEG1_HUMAN,119
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09455|RET1_HUMAN,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09651|ROA1_HUMAN,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09936|UCHL1_HUMAN,49
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P09960|LKHA4_HUMAN,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P10301|RRAS_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P10809|CH60_HUMAN,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P11142|HSP7C_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P11586|C1TC_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P13473|LAMP2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P14550|AK1A1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P14618|KPYM_HUMAN,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P15531|NDKA_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P15586|GNS_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P16083|NQO2_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P17677|NEUM_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P17931|LEG3_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P18085|ARF4_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P18206|VINC_HUMAN,80
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P18669|PGAM1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P18887|XRCC1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P19404|NDUV2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P20339|RAB5A_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P20933|ASPG_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P21291|CSRP1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P22234|PUR6_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P22392|NDKB_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P22626|ROA2_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P23526|SAHH_HUMAN,46
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P23528|COF1_HUMAN,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P24666|PPAC_HUMAN,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P24752|THIL_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P26358|DNMT1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P28161|GSTM2_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P28838|AMPL_HUMAN,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P29401|TKT_HUMAN,58
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30039|PBLD_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30041|PRDX6_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30048|PRDX3_HUMAN,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30084|ECHM_HUMAN,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30101|PDIA3_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30405|PPIF_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30520|PURA2_HUMAN,17
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30566|PUR8_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P30837|AL1B1_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P31040|SDHA_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P31483|TIA1_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P31939|PUR9_HUMAN,31
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P31948|STIP1_HUMAN,87
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P31949|S10AB_HUMAN,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P32119|PRDX2_HUMAN,42
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P33316|DUT_HUMAN,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P35527|K1C9_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P35914|HMGCL_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P36404|ARL2_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P36405|ARL3_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P36507|MP2K2_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P36551|HEM6_HUMAN,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P37802|TAGL2_HUMAN,29
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P37837|TALDO_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P38646|GRP75_HUMAN,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P40926|MDHM_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P43243|MATR3_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P45877|PPIC_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P46926|GNPI1_HUMAN,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P47897|SYQ_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P49023|PAXI_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P49757|NUMB_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P49915|GUAA_HUMAN,65
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P50395|GDIB_HUMAN,32
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P50454|SERPH_HUMAN,81
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P50479|PDLI4_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P50995|ANX11_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51148|RAB5C_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51397|DAP1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51452|DUS3_HUMAN,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51570|GALK1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51610|HCFC1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51659|DHB4_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P51991|ROA3_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P52272|HNRPM_HUMAN,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P52565|GDIR1_HUMAN,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P52597|HNRPF_HUMAN,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P52815|RM12_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P52943|CRIP2_HUMAN,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P53367|ARFP1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P53634|CATC_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P55212|CASP6_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P55809|SCOT1_HUMAN,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P56945|BCAR1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P57737|CORO7_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P58397|ATS12_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P60174|TPIS_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P60763|RAC3_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P60981|DEST_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61019|RAB2A_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61026|RAB10_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61077|UB2D3_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61081|UBC12_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61106|RAB14_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61224|RAP1B_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61586|RHOA_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61758|PFD3_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61769|B2MG_HUMAN,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P61916|NPC2_HUMAN,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P62328|TYB4_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P62820|RAB1A_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P62826|RAN_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P62857|RS28_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P62937|PPIA_HUMAN,61
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P63000|RAC1_HUMAN,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P63244|RACK1_HUMAN,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P68036|UB2L3_HUMAN,41
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P78560|CRADD_HUMAN,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P84085|ARF5_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|P98179|RBM3_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q00534|CDK6_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q01085|TIAR_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q01844|EWS_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q01968|OCRL_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q01995|TAGL_HUMAN,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q02818|NUCB1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q02952|AKA12_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q04721|NOTC2_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q04760|LGUL_HUMAN,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q05682|CALD1_HUMAN,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q06830|PRDX1_HUMAN,42
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q08623|HDHD1_HUMAN,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q09666|AHNK_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q12849|GRSF1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q12882|DPYD_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q12931|TRAP1_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13011|ECH1_HUMAN,27
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13151|ROA0_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13310|PABP4_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13363|CTBP1_HUMAN,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13404|UB2V1_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13526|PIN1_HUMAN,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13546|RIPK1_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13557|KCC2D_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13620|CUL4B_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13641|TPBG_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q13671|RIN1_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14011|CIRBP_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14103|HNRPD_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14157|UBP2L_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14247|SRC8_HUMAN,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14315|FLNC_HUMAN,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14469|HES1_HUMAN,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14498|RBM39_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q14847|LASP1_HUMAN,25
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q15084|PDIA6_HUMAN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q15149|PLEC_HUMAN,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q15257|PTPA_HUMAN,32
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,sp|Q15365|PCBP1_HUMAN,55
